st_case,state,year,month,day,day_week,hour,minute,county,city,fatals_crash,vehicles_total,vehicles_in_transport,persons_total,route,rural_urban,functional_system,road_owner,nhs,special_jurisdiction,milepoint,latitude,longitude,first_harmful_event,manner_collision,rel_jct_interchange,rel_jct_location,intersection_type,relation_to_road,work_zone,light_condition,weather,school_bus_related,ems_notified_hour,ems_notified_min,ems_arrival_hour,ems_arrival_min,hospital_hour,hospital_min
260827,26,2020,11,13,6,21,53,101,0,1,1,1,4,4,1,7,2,0,0,5,44.27529444,-86.24578056,32,0,0,1,1,4,0,2,1,0,,,,,,
260828,26,2020,11,7,7,23,50,81,131,1,1,1,2,4,2,7,2,0,0,0,43.03095833,-85.71907778,42,0,0,1,1,4,0,2,1,0,,,,,,
260829,26,2020,11,15,1,0,31,99,1440,1,1,1,1,3,2,3,1,1,0,58,42.45015,-82.968075,8,0,0,1,1,1,0,3,2,0,0,31,0,35,,
260830,26,2020,11,18,4,11,52,147,0,2,2,2,3,4,2,4,2,0,0,152,42.98253333,-82.50973056,12,6,0,1,1,2,0,1,1,0,12,0,12,3,,
260831,26,2020,11,29,1,8,11,77,0,1,1,1,1,4,1,5,2,0,0,20,42.11324444,-85.72578333,42,0,0,1,1,4,0,1,1,0,8,24,8,25,,
260832,26,2020,11,29,1,6,12,161,0,1,1,1,1,4,2,7,2,0,0,0,42.18140278,-83.55215833,30,0,0,3,3,4,0,2,1,0,6,14,6,21,,
260833,26,2020,11,28,7,12,3,49,0,1,1,1,1,1,2,1,1,1,0,123,43.09030556,-83.68644722,8,0,0,1,1,1,0,1,1,0,,,,,,
260834,26,2020,11,16,2,21,11,21,0,1,2,2,2,4,2,5,2,0,0,4,42.084216670000004,-86.44148889,12,6,0,8,1,1,0,2,10,0,21,12,,,,
260835,26,2020,11,19,5,17,25,115,0,1,2,2,2,4,1,5,2,0,0,41,42.01893889,-83.67406944,12,6,0,2,2,1,0,1,1,0,17,28,17,42,,
260836,26,2020,8,14,6,6,18,5,0,1,2,2,2,4,1,5,2,0,0,25,42.7183,-86.09520833,12,6,0,2,2,1,0,4,1,0,6,19,6,28,,
260837,26,2020,11,18,4,21,19,163,1260,1,2,2,2,6,2,3,4,1,0,45,42.41948889,-83.01359167,12,6,0,1,1,1,0,3,1,0,,,,,,
260838,26,2020,11,20,6,18,30,123,0,1,1,1,1,3,1,4,1,0,0,125,43.60000278,-85.77114167,59,0,0,1,1,4,0,5,1,0,,,,,,
260839,26,2020,11,2,2,14,7,159,1143,1,1,1,1,3,1,5,1,0,0,35,42.29514167,-86.26251944,8,0,0,1,1,1,0,1,1,0,,,,,,
260840,26,2020,8,29,7,2,0,115,0,1,1,1,1,4,1,7,2,0,0,16,41.77558056,-83.71949444,34,0,0,1,1,4,0,2,2,0,2,31,2,48,,
260841,26,2020,9,7,2,11,22,27,0,1,1,1,1,2,2,4,1,0,0,93,41.79818056,-86.0692,30,0,0,1,1,4,0,1,10,0,11,23,11,26,,
260842,26,2020,11,26,5,19,47,163,738,1,1,1,2,1,2,1,1,1,0,150,42.29028056,-83.4437,8,0,0,1,1,1,0,2,1,0,19,47,19,54,,
260843,26,2020,11,6,6,22,45,91,0,1,1,1,1,4,1,7,2,0,0,1,41.99060278,-84.28112778,18,0,0,1,1,4,0,2,10,0,,,,,,
260844,26,2020,9,1,3,16,10,159,0,1,1,1,1,4,1,4,2,0,0,56,42.21410556,-86.11770556,9,0,0,1,1,1,0,1,2,0,16,10,16,20,,
260845,26,2020,9,29,3,21,0,115,0,2,1,1,3,4,2,7,2,0,0,15,41.85434722,-83.43098056,30,0,0,1,1,4,0,2,10,0,21,7,21,10,,
260846,26,2020,11,25,4,20,52,163,1260,1,2,2,4,4,2,4,2,0,0,85,42.35801944,-83.20428056,12,6,0,2,3,1,0,3,1,0,,,,,,
260847,26,2020,10,8,5,18,33,5,0,2,2,2,3,3,1,4,1,0,0,51,42.63067222,-85.57350556,12,6,0,8,1,1,0,5,1,0,18,36,18,41,,
260848,26,2020,10,4,1,1,0,163,1260,1,2,2,2,4,2,4,2,0,0,35,42.40051667,-83.24710833,12,6,0,2,2,1,0,2,2,0,,,,,,
260849,26,2020,10,12,2,3,35,163,1260,1,1,1,1,6,2,5,4,0,0,1,42.33400278,-83.04616667,33,0,0,1,1,4,0,3,1,0,,,,,,
260851,26,2020,11,25,4,20,53,99,919,2,2,2,3,3,2,4,1,0,0,148,42.67463333,-82.80501944,12,6,0,1,1,1,0,2,2,0,20,55,20,58,,
260852,26,2020,11,3,3,8,45,65,2700,2,2,2,3,6,2,4,4,0,0,10,42.67455,-84.53813889,12,6,0,2,3,1,0,1,1,0,8,54,8,58,,
260853,26,2020,11,17,3,21,0,127,0,1,1,1,2,4,1,7,2,0,0,6,43.51078889,-86.05282222,42,0,0,1,1,4,0,2,1,0,,,,,,
260854,26,2020,11,4,4,19,20,79,0,2,1,1,2,4,1,7,2,0,0,2,44.82339722,-85.27906389,42,0,0,1,1,4,0,5,10,0,,,,,,
260855,26,2020,11,29,1,7,14,127,0,1,1,1,3,2,1,2,1,1,0,62,43.54659722,-86.39264167,1,0,0,1,1,4,0,2,1,0,,,,,,
260856,26,2020,9,23,4,20,55,81,2553,1,1,1,1,6,2,4,4,0,0,8,42.90543056,-85.61183056,8,0,0,1,1,1,0,3,1,0,7,39,7,45,,
260857,26,2020,11,21,7,20,44,147,1066,1,2,2,3,4,1,4,2,0,0,10,42.81003889,-82.71970278,12,1,0,1,1,1,0,2,10,0,,,,,,
260858,26,2020,7,31,6,21,33,163,1260,1,2,2,2,6,2,3,4,1,0,80,42.38950278,-83.17858611,12,99,0,1,1,1,0,3,1,0,,,,,,
260859,26,2020,11,30,2,3,39,163,1260,1,1,1,1,4,2,3,2,0,0,10,42.31660556,-83.13410833,30,0,0,1,1,4,0,3,2,0,,,,,,
260860,26,2020,11,16,2,20,21,99,5110,1,1,1,1,3,2,3,1,1,0,15,42.469325,-83.02691667,8,0,0,1,1,1,0,3,1,0,,,,,,
260861,26,2020,12,1,3,12,35,163,1260,1,1,1,1,3,2,3,1,1,0,76,42.42690278,-82.98304444,30,0,0,1,1,4,0,1,10,0,,,,,,
260862,26,2020,12,1,3,17,52,121,0,1,1,1,1,4,2,7,2,0,0,11,43.2581,-86.29240556,8,0,0,1,1,1,0,2,1,0,17,52,18,3,,
260863,26,2020,12,5,7,23,24,99,919,1,1,1,1,4,2,3,2,1,0,134,42.67480833,-82.83503889,8,0,0,1,1,1,0,3,1,0,23,25,23,29,,
260864,26,2020,12,6,1,21,28,29,0,1,1,1,2,4,1,7,2,0,0,20,45.30167778,-85.05896667,1,0,0,1,1,5,0,2,1,0,21,28,21,29,,
260865,26,2020,12,4,6,23,24,163,1260,1,1,1,1,3,2,3,1,1,0,61,42.40631111,-82.99656944,33,0,0,1,1,4,0,2,10,0,,,,,,
260866,26,2020,12,9,4,4,30,149,0,2,2,2,3,2,1,3,1,1,0,210,41.79888056,-85.35933889,12,6,0,1,1,1,0,2,10,0,4,33,4,41,,
260867,26,2020,12,9,4,18,1,155,0,1,1,1,1,3,2,4,1,0,0,118,42.99801944,-84.13370556,9,0,0,1,1,1,0,2,1,0,18,0,18,7,,
260868,26,2020,12,3,5,13,40,147,0,1,2,2,3,3,2,3,1,1,0,114,43.15230833,-82.50226111,12,2,0,8,1,1,0,1,1,0,13,41,13,50,,
260869,26,2020,12,6,1,18,29,45,0,1,1,1,1,4,2,4,2,0,0,139,42.73953056,-84.66197778,8,0,0,1,1,1,0,2,1,0,18,30,18,32,,
260870,26,2020,12,10,5,2,40,163,1260,1,1,1,2,6,2,2,4,1,0,1,42.40536111,-83.16103889,58,0,1,5,1,5,0,3,1,0,,,,,,
260871,26,2020,12,11,6,19,58,121,3615,1,1,1,2,3,2,3,1,1,0,32,43.19075,-86.25949167,9,0,0,3,2,1,0,3,2,0,,,,,,
260872,26,2020,12,10,5,13,47,5,0,1,5,5,5,2,1,2,1,1,0,65,42.51427778,-85.65546944,12,1,0,1,1,1,0,1,1,0,,,,,,
260873,26,2020,12,5,7,0,5,163,1260,1,2,2,2,4,2,4,2,0,0,19,42.44091389,-83.04415,12,6,0,2,2,1,0,3,1,0,,,,,,
260874,26,2020,12,7,2,17,48,125,4020,1,1,1,1,3,2,3,1,0,0,16,42.65635278,-83.27682222,8,0,0,1,1,1,0,3,1,0,17,50,18,4,,
260875,26,2020,12,11,6,19,20,125,5113,1,1,1,1,3,2,3,1,1,0,146,42.65993056,-83.40406667,8,0,0,1,1,1,0,2,1,0,19,19,19,23,,
260876,26,2020,12,11,6,23,35,93,0,1,1,1,1,4,1,5,2,0,0,59,42.68524722,-84.07476111,42,0,0,3,2,4,0,2,2,0,23,39,23,48,,
260877,26,2020,12,13,1,14,55,65,0,1,2,2,7,4,1,6,2,0,0,6,42.46265833,-84.16429722,12,2,0,1,1,1,0,1,10,0,14,54,14,58,,
260878,26,2020,12,15,3,18,19,5,0,1,2,2,2,4,1,5,2,0,0,105,42.67428056,-85.58445,12,6,0,2,2,1,0,2,10,0,18,19,18,28,,
260879,26,2020,12,11,6,10,26,99,3500,1,2,2,3,3,2,4,1,0,0,187,42.68393889,-82.73275,12,6,0,2,2,1,0,1,1,0,,,,,,
260880,26,2020,8,27,5,22,22,107,0,1,2,2,3,3,1,4,1,0,0,60,43.59639722,-85.139825,8,0,0,1,1,1,0,3,10,0,,,,,,
260881,26,2020,12,13,1,23,50,155,0,1,1,1,2,4,1,7,2,0,0,29,43.04373611,-84.14809722,32,0,0,1,1,4,0,2,1,0,23,52,23,59,,
260882,26,2020,12,14,2,1,40,163,1260,3,2,2,3,1,2,1,1,1,0,345,42.40595556,-82.95692222,12,1,0,1,1,1,0,2,1,0,,,,,,
260883,26,2020,12,16,4,16,27,163,2850,1,2,2,4,4,2,3,2,1,0,45,42.426875,-83.34365,12,6,0,1,1,1,0,2,4,0,16,28,16,34,,
260884,26,2020,12,13,1,3,26,163,4900,1,1,1,1,6,2,7,4,0,0,8,42.14851111,-83.17485556,33,0,0,3,3,4,0,2,1,0,3,31,3,35,,
260885,26,2020,12,16,4,15,15,37,1360,1,2,2,5,4,1,7,2,0,0,25,42.81385833,-84.739325,12,6,0,2,2,1,0,1,10,0,15,18,15,28,,
260886,26,2020,12,13,1,20,40,135,0,1,2,2,3,3,1,3,1,1,0,67,44.60604722,-84.129975,12,6,0,1,1,1,0,2,1,0,20,41,20,47,,
260887,26,2020,12,21,2,15,34,163,1260,1,3,3,4,6,2,4,4,0,0,5,42.33457778,-83.05445833,12,6,0,2,7,1,0,1,1,0,,,,,,
260888,26,2020,12,2,4,5,29,125,3628,1,1,1,1,1,2,1,1,1,0,2,42.48299444,-83.43946667,21,0,0,1,1,4,0,3,1,0,,,,,,
260889,26,2020,12,17,5,19,54,91,20,2,2,2,5,2,2,3,1,1,0,192,41.89133333,-84.06222222,12,6,0,1,1,1,0,2,4,0,,,,,,
260890,26,2020,12,22,3,0,45,77,0,1,1,1,1,3,1,4,1,0,0,22,42.375975,-85.33408611,34,0,0,1,1,4,0,2,2,0,0,49,1,1,,
260891,26,2020,12,20,1,0,25,163,0,1,1,1,3,4,2,4,2,0,0,25,42.15970556,-83.49231944,42,0,0,1,1,4,0,2,2,0,,,,,,
260892,26,2020,12,17,5,16,18,5,1713,1,2,2,3,4,1,4,2,0,0,112,42.71608611,-86.11496667,12,2,0,1,1,1,0,5,10,0,,,,,,
260893,26,2020,12,21,2,7,44,65,2700,1,1,1,1,3,2,3,1,1,0,66,42.66929444,-84.54405833,9,0,0,3,2,1,0,1,1,0,7,46,7,50,,
260894,26,2020,12,24,5,13,1,81,2020,1,1,1,4,1,2,1,1,1,0,30,42.915075,-85.76438611,59,0,1,19,1,8,0,1,4,0,13,1,,,,
260895,26,2020,12,21,2,19,40,163,1260,1,1,1,1,6,2,3,4,1,0,15,42.32451944,-83.11553889,9,0,0,2,2,1,0,3,2,0,,,,,,
260896,26,2020,12,22,3,19,9,37,3760,1,1,1,1,3,1,4,1,0,0,236,43.00086944,-84.37161667,8,0,0,3,2,1,0,3,1,0,19,10,19,18,,
260897,26,2020,12,23,4,15,54,161,150,1,1,1,2,6,2,4,4,0,0,6,42.25950556,-83.69504444,43,0,0,1,1,4,0,1,10,0,15,56,16,0,,
260898,26,2020,12,23,4,23,53,161,0,1,2,2,5,4,2,4,2,0,0,39,42.27727222,-83.66145278,12,6,0,1,1,1,0,2,1,0,23,55,0,2,,
260899,26,2020,12,16,4,19,12,25,0,1,1,1,2,1,1,1,1,1,0,40,42.12030278,-84.99568056,42,0,0,1,1,4,0,2,4,0,,,,,,
260900,26,2020,12,23,4,2,26,49,0,1,2,2,3,1,2,1,1,1,0,218,43.13394167,-83.763275,12,6,0,1,1,1,0,2,1,0,,,,,,
260901,26,2020,12,24,5,0,29,163,1260,1,1,1,1,4,2,3,2,1,0,83,42.38696389,-83.19813333,8,0,0,3,2,1,0,3,10,0,,,,,,
260902,26,2020,12,30,4,8,10,117,0,1,2,2,3,3,2,4,1,0,0,30,43.16100833,-85.25408611,12,2,0,1,1,1,0,1,2,0,8,11,8,30,,
260903,26,2020,12,24,5,3,31,145,4350,1,1,1,1,6,2,4,4,0,0,4,43.400425,-83.95728611,30,0,0,1,1,4,0,3,2,0,,,,,,
260904,26,2020,12,4,6,7,50,115,0,1,1,1,1,4,2,5,2,0,0,49,41.73852778,-83.64312778,9,0,0,1,1,1,0,1,1,0,,,,,,
260905,26,2020,12,31,5,22,39,163,1260,3,2,2,4,2,2,3,1,1,0,58,42.33136944,-83.07902778,12,6,0,2,3,1,0,3,1,0,,,,,,
260906,26,2020,12,27,1,2,46,45,0,2,2,2,7,3,1,4,1,0,0,40,42.55228056,-84.75841111,12,6,0,2,2,1,0,2,10,0,2,46,2,50,,
260907,26,2020,12,15,3,14,40,5,0,1,1,1,2,2,1,2,1,1,0,214,42.72720833,-85.67309444,1,0,0,1,1,4,0,1,10,0,,,,,,
260908,26,2020,12,26,7,21,40,75,3830,1,1,1,1,4,1,5,2,0,0,80,42.33715,-84.54711667,59,0,0,1,1,4,0,2,1,0,,,,,,
260909,26,2020,12,28,2,6,6,99,0,1,1,1,1,4,1,5,2,0,0,10,42.83055556,-83.08031389,42,0,0,1,1,4,0,2,2,0,,,,,,
260910,26,2020,12,31,5,13,19,45,0,1,2,2,2,3,2,3,1,1,0,200,42.74105,-84.66540556,12,6,1,2,3,1,0,1,10,0,13,19,13,22,,
260911,26,2020,12,24,5,15,44,163,1260,1,1,1,1,3,2,3,1,1,0,25,42.44355556,-83.00503056,33,0,0,1,1,4,0,1,1,0,,,,,,
260912,26,2020,12,22,3,18,18,163,1260,1,1,1,1,6,2,4,4,0,0,32,42.41303611,-82.97988056,33,0,0,1,1,4,0,2,10,0,,,,,,
260913,26,2020,12,22,3,5,31,49,1730,1,2,2,2,6,2,4,4,0,0,5,42.98151389,-83.68295278,12,6,0,2,2,1,0,3,10,0,5,35,5,39,,
260914,26,2020,12,23,4,10,28,125,4020,1,2,2,2,3,2,3,1,1,0,13,42.61953611,-83.27938333,12,6,0,2,2,1,0,1,1,0,10,30,10,31,,
260915,26,2020,12,29,3,15,50,81,0,1,2,2,2,4,2,5,2,0,0,73,43.16123056,-85.49087222,12,6,0,2,2,1,0,1,10,0,15,52,15,55,,
260916,26,2020,12,24,5,13,2,5,0,1,2,2,4,4,1,5,2,0,0,30,42.72419167,-85.93891667,12,6,0,2,2,1,0,1,4,0,13,4,13,5,,
260917,26,2020,12,5,7,22,45,163,1260,1,2,2,1,3,2,2,1,1,0,129,42.40777778,-83.21866111,12,7,0,1,1,1,0,3,1,0,22,45,22,49,,
260918,26,2020,12,20,1,18,49,163,2080,1,1,1,4,4,2,3,2,1,0,17,42.40718333,-82.88641944,8,0,0,3,2,1,0,3,1,0,,,,,,
260919,26,2020,1,10,6,6,31,99,2934,1,1,1,1,4,2,5,2,0,0,95,42.70226389,-82.90918333,42,0,0,3,3,4,0,2,10,0,,,,,,
260920,26,2020,12,2,4,13,18,9,0,2,4,4,5,2,1,3,1,1,0,98,44.98715556,-85.35331389,12,2,0,1,1,1,0,1,1,0,13,19,13,27,,
260921,26,2020,2,17,2,8,20,145,4350,1,1,1,1,6,2,3,4,1,0,19,43.41663056,-83.96241667,33,0,0,1,1,4,0,1,10,0,,,,,,
260922,26,2020,4,18,7,21,25,49,1730,1,1,1,1,6,2,1,1,1,0,4,43.01019167,-83.674775,1,0,1,5,1,1,0,3,1,0,,,,,,
260923,26,2020,5,1,6,23,18,145,4350,1,1,1,2,6,2,7,4,0,0,10,43.42583611,-83.96210833,8,0,0,3,2,1,0,2,1,0,,,,,,
260924,26,2020,5,4,2,14,35,125,2935,1,1,1,1,1,2,1,1,1,0,56,42.47738611,-83.09269167,25,0,0,1,1,3,0,1,1,0,,,,,,
260925,26,2020,2,3,2,10,32,49,0,1,2,2,2,3,2,4,1,0,0,231,43.17990833,-83.71638889,12,6,0,2,3,1,0,1,1,0,,,,,,
260926,26,2020,3,3,3,11,24,165,700,1,2,2,3,3,2,3,1,1,0,16,44.24097222,-85.39645,12,6,0,2,2,1,0,1,10,0,,,,,,
260927,26,2020,4,30,5,22,42,163,1260,1,1,1,3,6,2,3,4,1,0,101,42.41428056,-83.19923889,8,0,0,1,1,1,0,3,2,0,,,,,,
260928,26,2020,5,13,4,13,15,49,0,1,1,1,2,4,1,5,2,0,0,6,42.92211389,-83.81012222,32,0,0,1,1,4,0,1,1,0,,,,,,
260929,26,2020,5,30,7,21,2,163,4571,1,1,1,1,3,2,3,1,1,0,88,42.19206944,-83.18028056,33,0,0,1,1,3,0,1,1,0,21,2,21,10,,
260930,26,2020,6,1,2,2,38,163,1260,1,1,1,1,1,2,1,1,1,0,39,42.383375,-83.17656111,25,0,0,1,1,3,0,3,10,0,,,,,,
260931,26,2020,6,24,4,7,30,163,1480,1,1,1,2,6,2,3,1,1,0,158,42.2557,-83.13928333,8,0,0,1,1,1,0,1,1,0,,,,,,
260932,26,2020,7,24,6,1,43,49,1730,1,1,1,1,6,2,7,4,0,0,5,43.0598,-83.66341667,31,0,0,1,1,4,0,3,1,0,,,,,,
260933,26,2020,7,11,7,23,21,163,1260,1,1,1,2,1,2,1,1,1,0,6,42.33668056,-83.03837778,25,0,0,1,1,4,0,3,1,0,,,,,,
260934,26,2020,5,15,6,23,10,77,2520,1,2,2,4,3,2,3,1,1,0,33,42.25248056,-85.58964722,12,6,0,8,1,1,0,6,1,0,,,,,,
260935,26,2020,8,27,5,13,40,15,0,1,1,1,1,4,1,7,2,0,0,27,42.46080278,-85.09693889,42,0,0,1,1,4,0,1,1,0,13,42,14,0,,
260936,26,2020,8,29,7,18,58,99,5110,1,2,1,1,6,2,7,4,0,0,4,42.45367778,-83.06014722,14,0,0,1,1,7,0,1,1,0,,,,,,
260937,26,2020,8,21,6,15,47,25,310,1,2,2,2,3,2,3,1,1,0,50,42.29843056,-85.18175833,12,6,1,2,3,1,0,1,1,0,,,,,,
260938,26,2020,5,31,1,19,12,49,1730,1,1,1,1,6,2,7,4,0,0,0,43.01391111,-83.70731111,5,0,0,1,1,1,0,1,1,0,,,,,,
260939,26,2020,9,17,5,16,47,69,0,1,2,2,4,3,1,4,1,0,0,307,44.50976389,-83.69530278,12,6,0,8,1,1,0,1,1,0,16,55,16,58,,
260940,26,2020,9,14,2,18,38,163,2120,1,1,1,1,6,2,7,4,0,0,5,42.39507778,-83.05671944,8,0,0,3,3,1,0,1,1,0,,,,,,
260941,26,2020,6,18,5,21,50,93,0,1,1,1,1,4,2,7,2,0,0,10,42.52335556,-83.73953889,1,0,0,1,1,4,0,2,1,0,,,,,,
260942,26,2020,9,16,4,23,29,163,2850,1,3,3,5,6,2,5,4,0,0,33,42.35993611,-83.42074167,12,6,0,3,2,1,0,2,2,0,,,,,,
260943,26,2020,6,22,2,19,26,49,1730,1,2,2,2,6,2,4,4,0,0,20,43.01891111,-83.70009444,12,6,0,8,1,1,0,1,1,0,,,,,,
260944,26,2020,7,11,7,9,10,49,1730,1,1,1,1,6,2,7,4,0,0,16,43.06380556,-83.65635556,42,0,0,1,1,4,0,1,1,0,,,,,,
260945,26,2020,7,1,4,13,4,163,2850,1,2,2,2,6,2,3,4,1,0,120,42.36106389,-83.3866,12,1,0,1,1,1,0,1,1,0,,,,,,
260946,26,2020,9,29,3,10,6,91,0,1,2,2,3,4,1,7,2,0,0,23,42.01251389,-84.29226944,12,2,0,1,1,1,0,1,1,0,,,,,,
260947,26,2020,7,15,4,3,8,49,1730,1,1,1,1,6,2,3,4,1,0,124,43.02917778,-83.69361667,30,0,0,1,1,4,0,3,1,0,,,,,,
260948,26,2020,10,14,4,1,19,77,3727,1,1,1,1,4,2,4,2,0,0,18,42.26832778,-85.65805833,8,0,0,1,1,1,0,2,1,0,1,23,1,24,,
260949,26,2020,10,26,2,19,26,9,0,1,2,2,3,2,1,3,1,1,0,30,44.89483611,-85.06869444,12,6,0,8,1,1,0,3,4,0,,,,,,
260950,26,2020,10,1,5,22,24,99,4521,1,1,1,1,4,2,3,2,1,0,56,42.67025278,-82.99465833,8,0,0,3,2,1,0,2,2,0,,,,,,
260951,26,2020,10,11,1,10,41,93,0,1,3,3,4,4,2,3,2,1,0,166,42.58051111,-83.85660556,12,6,1,2,3,1,0,1,1,0,,,,,,
260952,26,2020,8,30,1,20,57,25,310,1,1,1,1,6,2,7,4,0,0,9,42.30667222,-85.19544722,42,0,0,1,1,4,0,2,1,0,,,,,,
260953,26,2020,9,2,4,16,35,17,0,1,1,1,1,2,2,2,1,1,0,56,43.59653611,-84.06621111,8,0,0,1,1,4,0,1,1,0,,,,,,
260954,26,2020,10,23,6,11,45,81,2010,1,2,2,2,3,2,3,1,1,0,135,42.91267778,-85.63032222,12,2,0,3,2,1,0,1,2,0,,,,,,
260955,26,2020,11,19,5,18,40,129,0,1,1,1,2,4,1,7,2,0,0,88,44.30475833,-84.06483056,8,0,0,1,1,1,0,2,1,0,,,,,,
260956,26,2020,9,2,4,14,0,109,0,1,1,1,1,2,1,3,1,1,0,314,45.54550556,-87.58079722,42,0,0,1,1,4,0,1,1,0,,,,,,
260957,26,2020,11,25,4,16,0,163,1260,1,2,2,2,6,2,7,4,0,0,8,42.43203056,-83.21183333,12,8,0,2,2,1,0,5,2,0,,,,,,
260958,26,2020,11,20,6,1,39,81,2553,1,3,3,4,3,2,3,1,1,0,169,42.91254722,-85.563675,12,2,0,1,1,1,0,2,10,0,1,40,1,47,,
260959,26,2020,11,26,5,0,16,25,310,1,1,1,2,6,2,7,4,0,0,0,42.312575,-85.17626389,30,0,0,3,3,4,0,3,2,0,,,,,,
260960,26,2020,11,30,2,16,30,49,0,1,4,4,6,3,2,4,1,0,0,73,43.17722222,-83.78600833,12,1,0,8,1,1,0,1,1,0,,,,,,
260961,26,2020,9,16,4,13,4,163,1260,1,2,2,2,6,2,7,4,0,0,6,42.35853611,-83.2408,12,2,0,1,1,1,0,1,1,0,,,,,,
260962,26,2020,9,28,2,16,19,5,0,1,2,2,2,4,1,5,2,0,0,165,42.72480278,-85.67319167,12,6,1,2,2,1,0,1,10,0,,,,,,
260963,26,2020,11,10,3,18,8,99,3390,1,1,1,1,3,2,3,1,1,0,10,42.58945556,-82.88028889,8,0,0,1,1,1,0,2,1,0,,,,,,
260964,26,2020,11,8,1,1,14,159,0,1,1,1,1,4,1,5,2,0,0,52,42.27520278,-85.76683333,42,0,0,1,1,4,0,2,1,0,,,,,,
260965,26,2020,6,22,2,8,33,9,0,1,1,1,2,4,1,7,2,0,0,15,44.93512778,-85.03045278,8,0,0,1,1,2,0,1,1,0,,,,,,
260966,26,2020,10,22,5,13,55,99,2934,1,2,1,2,4,2,3,2,1,0,94,42.672725,-82.91286667,45,0,0,1,1,1,0,1,10,0,,,,,,
260967,26,2020,10,3,7,10,1,99,919,1,2,2,2,3,2,3,1,1,0,135,42.67467778,-82.83143889,12,6,0,8,1,1,0,1,1,0,,,,,,
260968,26,2020,11,13,6,18,12,145,4350,1,1,1,1,4,2,4,2,0,0,27,43.40033333,-83.90981111,8,0,0,1,1,1,0,3,1,0,,,,,,
260969,26,2020,11,17,3,16,12,91,0,1,1,1,1,4,1,7,2,0,0,22,41.91417778,-83.84174722,1,0,0,1,1,4,0,1,10,0,16,12,16,26,,
260970,26,2020,10,13,3,13,5,129,0,1,1,1,1,4,1,5,2,0,0,51,44.313025,-84.14573611,34,0,0,1,1,4,0,1,10,0,,,,,,
260971,26,2020,11,23,2,18,19,43,2450,2,3,1,2,6,2,4,4,0,0,6,45.81873333,-88.08276944,14,0,0,1,1,7,0,3,1,0,,,,,,
260972,26,2020,11,14,7,14,23,147,0,1,1,1,1,4,1,5,2,0,0,58,42.75420556,-82.61680556,1,0,0,1,1,1,0,1,10,0,,,,,,
260973,26,2020,11,20,6,21,30,163,1260,1,2,2,3,6,2,4,4,0,0,10,42.42566667,-82.94885,8,0,0,3,2,1,0,3,1,0,,,,,,
260974,26,2020,11,27,6,20,0,163,1260,1,1,1,1,4,2,3,2,1,0,17,42.26266111,-83.16714167,8,0,0,3,98,1,0,3,1,0,,,,,,
260975,26,2020,11,29,1,16,13,93,0,1,3,3,5,4,2,3,2,1,0,179,42.5744,-83.83445,12,2,0,2,3,1,0,1,1,0,16,14,16,17,,
260976,26,2020,11,13,6,13,11,25,310,1,2,2,2,3,2,4,1,0,0,32,42.34816944,-85.24265,12,6,0,2,2,1,0,1,10,0,,,,,,
260977,26,2020,11,10,3,13,50,33,0,1,1,1,1,3,1,5,1,0,0,1,45.989525,-83.87631944,59,0,0,1,1,4,0,1,10,0,,,,,,
260978,26,2020,12,7,2,18,45,91,20,1,1,1,1,6,2,4,4,0,0,13,41.89521389,-84.03395278,8,0,0,3,3,1,0,2,1,0,,,,,,
260979,26,2020,12,17,5,19,11,37,0,1,1,1,1,3,2,3,1,1,0,5,42.77335278,-84.41315,30,0,0,1,1,4,0,3,10,0,,,,,,
260980,26,2020,12,24,5,1,15,157,0,1,2,1,1,4,1,5,2,0,0,59,43.30788333,-83.48119444,42,0,0,1,1,4,0,2,2,0,,,,,,
260981,26,2020,10,19,2,14,55,77,2520,1,2,2,2,6,2,5,4,0,0,14,42.26045833,-85.60152778,12,6,0,2,2,1,0,1,10,0,,,,,,
260982,26,2020,11,5,5,23,20,149,0,1,1,1,1,4,1,6,2,0,0,19,41.81624722,-85.73525556,35,0,0,1,1,4,0,2,1,0,,,,,,
260983,26,2020,8,24,2,20,44,5,0,1,1,1,1,3,1,4,1,0,0,13,42.59345833,-86.19629444,15,0,0,1,1,1,0,2,1,0,20,48,21,10,,
260984,26,2020,11,24,3,20,8,51,0,1,1,1,1,4,6,96,96,0,0,6,44.11777222,-84.57981389,42,0,0,3,4,5,0,2,4,0,20,11,20,40,,
260985,26,2020,12,16,4,19,27,139,0,1,2,2,2,3,2,3,1,1,0,40,43.07388889,-86.13538611,12,2,0,1,1,1,0,2,1,0,19,28,19,35,,
260986,26,2020,12,29,3,17,54,147,0,1,1,1,2,4,2,5,2,0,0,10,42.69907222,-82.70882778,9,0,0,1,1,1,0,2,1,0,17,54,17,57,,
260987,26,2020,11,22,1,19,55,163,1260,2,3,2,1,3,2,2,1,1,0,77,42.38226944,-83.09466667,8,0,0,1,1,1,0,3,10,0,19,55,20,0,,
260988,26,2020,11,27,6,3,0,145,0,1,1,1,1,1,1,1,1,1,0,10,43.23591667,-83.76914722,24,0,0,1,1,4,0,2,1,0,,,,,,
260989,26,2020,11,22,1,13,22,147,3080,1,1,1,1,6,2,7,4,0,0,3,42.90950278,-82.48825833,42,0,0,1,1,4,0,1,4,0,,,,,,
