YEAR,STATE,ST_CASE,FATALS,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_WEATHER,A_LT,A_MC,A_SPCRA,A_PED,A_PED_F,A_PEDAL,A_PEDAL_F,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_RD,A_HR,A_DIST,A_DROWSY,A_WRONGWAY,BIA,SPJ_INDIAN,INDIAN_RES,CENSUS_2020_TRACT_FIPS,TRACT
2020,45,450635,2,1,4,1,2,1,2,3,2,3,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45003020301,1
2020,45,450636,2,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,45045002304,1
2020,45,450637,2,1,4,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45079010311,1
2020,45,450638,1,1,4,2,2,1,1,3,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45063020602,1
2020,45,450639,2,1,4,2,2,1,2,4,2,4,1,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45077010604,1
2020,45,450640,1,1,4,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45083023101,1
2020,45,450641,1,1,4,1,2,4,2,3,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45071950201,1
2020,45,450642,1,1,4,1,2,1,2,3,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45021970403,1
2020,45,450643,1,1,4,2,2,1,1,3,1,2,1,1,2,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45041000900,1
2020,45,450644,4,1,4,1,2,1,2,3,2,4,1,2,3,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,,0
2020,45,450645,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,45039960501,1
2020,45,450646,2,1,4,1,2,4,1,4,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45051020301,1
2020,45,450647,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45015020717,1
2020,45,450648,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45059920900,1
2020,45,450649,2,1,4,1,2,1,2,3,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,45015020713,1
2020,45,450650,2,1,4,1,1,1,2,1,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45029970301,1
2020,45,450651,1,1,4,1,1,4,2,1,2,1,1,2,3,1,1,2,1,2,2,2,2,2,2,3,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,45063021030,1
2020,45,450652,1,1,4,1,2,1,2,4,2,5,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45081960201,1
2020,45,450653,1,1,4,2,2,1,2,4,2,2,2,2,3,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45015020717,1
2020,45,450654,1,1,4,1,2,1,2,5,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45033970100,1
2020,45,450655,1,1,4,2,2,1,2,3,2,4,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45051040300,1
2020,45,450656,1,1,4,1,2,1,2,4,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45059920201,1
2020,45,450657,1,1,4,1,2,4,2,3,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,45007011302,1
2020,45,450658,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45067950400,1
2020,45,450659,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,45079011411,1
2020,45,450660,1,1,4,1,2,4,2,3,2,1,2,1,1,99,2,2,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,45017950400,1
2020,45,450661,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45043920202,1
2020,45,450662,1,1,4,2,2,1,2,3,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,1,0,0,0,45007011001,1
2020,45,450663,1,1,4,2,2,1,2,3,2,2,1,1,3,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45015020723,1
2020,45,450664,1,1,4,1,2,1,2,3,2,3,1,1,2,13,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,45077010603,1
2020,45,450665,1,1,4,1,2,1,2,3,2,4,1,1,3,13,2,2,1,2,2,2,2,2,2,3,2,2,1,1,2,1,1,1,2,2,2,2,0,0,0,45041002203,1
2020,45,450666,2,1,4,1,2,4,2,4,2,1,1,1,1,13,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45015020401,1
2020,45,450667,1,1,4,2,2,1,1,3,1,4,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45041000900,1
2020,45,450668,2,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,45045003701,1
2020,45,450669,1,1,4,2,2,1,2,3,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45019005800,1
2020,45,450670,1,1,4,1,2,4,2,4,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45049920402,1
2020,45,450671,1,1,4,1,2,1,2,4,2,1,2,2,1,6,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45039960501,1
2020,45,450672,1,1,4,2,2,1,1,3,1,5,2,1,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45019003110,1
2020,45,450673,1,1,4,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,45021970102,1
2020,45,450674,1,1,4,1,2,1,2,3,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,45029970800,1
2020,45,450675,1,1,4,1,2,1,2,6,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45007010900,1
2020,45,450676,1,1,4,1,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45077011005,1
2020,45,450677,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45091061503,1
2020,45,450678,1,1,4,1,2,3,2,3,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45047970101,1
2020,45,450680,1,1,4,1,2,1,2,3,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,45083022500,1
2020,45,450681,1,1,4,2,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,45019003107,1
2020,45,450682,1,1,4,1,2,4,2,3,2,1,1,2,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45049920100,1
2020,45,450683,1,1,4,1,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45025950200,1
2020,45,450684,1,1,4,1,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45075010103,1
2020,45,450685,1,1,4,1,1,4,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45003020301,1
2020,45,450686,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45007010406,1
2020,45,450687,1,1,4,1,2,1,1,3,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45019002300,1
2020,45,450688,1,1,4,1,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,45019005001,1
2020,45,450689,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45045002203,1
2020,45,450690,1,1,4,1,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45087030402,1
2020,45,450691,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45071950300,1
2020,45,450692,1,1,4,1,2,1,2,3,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,45075010304,1
2020,45,450693,1,1,4,1,2,1,1,4,1,4,1,1,2,6,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45025950300,1
2020,45,450694,1,1,4,2,2,1,1,3,1,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,1,1,1,1,1,2,1,2,2,2,2,2,0,0,0,45045002611,1
2020,45,450695,1,1,4,1,2,4,2,3,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,1,1,1,2,2,2,2,0,0,0,45039960501,1
2020,45,450696,1,1,4,1,2,1,2,3,2,2,1,1,3,1,1,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45041001505,1
2020,45,450697,1,1,4,1,2,1,2,3,2,4,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,45013002201,1
2020,45,450698,1,1,4,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45019005001,1
2020,45,450699,1,1,4,2,2,1,2,3,2,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,45003020303,1
2020,45,450700,1,1,4,2,2,1,1,3,1,1,2,2,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45051050402,1
2020,45,450701,1,1,4,1,1,1,2,1,2,3,2,2,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,1,0,0,0,45075010500,1
2020,45,450702,1,1,4,2,2,1,2,4,2,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45063020908,1
2020,45,450703,1,1,4,1,1,3,2,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45029970402,1
2020,45,450704,1,1,4,1,2,4,2,3,2,1,2,2,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,0,0,0,45075012000,1
2020,45,450705,1,1,4,1,2,1,2,3,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45023020500,1
2020,45,450706,1,1,4,2,2,1,2,3,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45015020707,1
2020,45,450707,1,1,4,2,2,1,2,4,2,3,1,1,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45083021401,1
2020,45,450708,1,1,4,1,2,4,2,6,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45045003303,1
2020,45,450709,1,1,4,2,2,1,2,3,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45045003601,1
2020,45,450710,1,1,4,1,2,4,2,6,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45027960702,1
2020,45,450711,1,1,4,1,2,1,2,4,2,5,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45083022304,1
2020,45,450712,1,1,4,1,2,1,2,4,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45057010100,1
2020,45,450713,1,1,4,2,2,1,1,6,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45019005800,1
2020,45,450714,1,1,4,2,1,4,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45079011702,1
2020,45,450715,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2,2,2,2,0,0,0,45041002600,1
2020,45,450716,1,1,4,1,2,3,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45051051607,1
2020,45,450717,1,1,4,2,2,1,1,4,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45079011420,1
2020,45,450718,1,1,4,2,2,1,1,4,1,4,1,1,2,13,1,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45091061203,1
2020,45,450719,1,1,4,2,2,1,1,4,1,3,1,1,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,1,1,1,2,2,2,2,2,0,0,0,45041000102,1
2020,45,450720,1,1,4,2,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45007011901,1
2020,45,450721,1,1,4,1,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,45085000600,1
2020,45,450722,1,1,4,1,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45067950200,1
2020,45,450723,1,1,4,2,2,3,1,3,1,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45085000201,1
2020,45,450724,1,1,4,2,2,1,2,3,2,1,2,2,2,1,2,2,1,1,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45007011100,1
2020,45,450725,1,1,4,2,2,1,2,3,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,45019003110,1
2020,45,450726,1,1,4,1,2,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,45043920301,1
2020,45,450727,1,1,4,2,1,4,2,1,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,45083021600,1
2020,45,450728,4,1,4,2,2,1,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,1,0,0,0,45051040102,1
2020,45,450729,1,1,4,2,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,45091061006,1
2020,45,450730,1,1,4,1,2,4,2,3,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45045002403,1
2020,45,450731,1,1,4,1,1,3,2,1,2,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45059920600,1
2020,45,450732,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45083021804,1
2020,45,450733,1,1,4,2,2,1,1,3,1,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45013002107,1
2020,45,450734,1,1,4,2,2,1,2,3,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45079010600,1
2020,45,450735,1,1,4,2,2,4,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,2,2,0,0,0,45003020702,1
2020,45,450736,1,1,4,2,2,1,2,4,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,1,0,0,0,45079011502,1
2020,45,450737,1,1,4,2,2,1,2,5,2,3,1,1,2,13,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45045002817,1
2020,45,450738,1,1,4,2,2,4,2,5,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45085001703,1
2020,45,450739,1,1,4,2,2,1,2,4,2,1,1,1,1,13,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45063020601,1
2020,45,450740,1,1,4,1,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45019002103,1
2020,45,450741,1,1,4,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45053950301,1
2020,45,450742,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45091061705,1
2020,45,450743,1,1,4,2,2,1,2,4,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,1,2,2,2,0,0,0,45035010813,1
2020,45,450744,1,1,4,2,2,1,1,4,1,4,1,1,3,1,2,2,2,2,2,2,2,1,2,3,1,2,1,2,2,1,1,2,2,2,2,2,0,0,0,45083023407,1
2020,45,450745,1,1,4,2,2,1,2,3,3,4,2,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45077010603,1
2020,45,450746,1,1,4,1,2,1,2,6,2,2,1,1,2,13,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,45017950201,1
2020,45,450747,1,1,4,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45023020900,1
2020,45,450748,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45015020101,1
2020,45,450749,1,1,4,2,2,1,1,5,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45063020913,1
2020,45,450750,1,1,4,1,2,1,1,3,1,4,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45075011802,1
2020,45,450751,1,1,4,2,1,1,2,1,2,1,1,2,1,13,1,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45079011603,1
2020,45,450752,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,45055970300,1
2020,45,450753,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45075011900,1
2020,45,450754,1,1,4,1,2,4,2,4,2,1,2,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,45043920202,1
2020,45,450755,1,1,4,1,2,4,2,6,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45033970302,1
2020,45,450756,2,1,4,1,2,4,2,3,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45075010400,1
2020,45,450757,1,1,4,2,2,1,1,5,1,4,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45069960302,1
2020,45,450758,1,1,4,2,2,1,2,4,2,4,1,2,2,13,2,2,1,2,2,2,2,2,2,3,1,1,1,1,1,2,1,1,2,2,2,2,0,0,0,45083022804,1
2020,45,450759,3,1,4,1,2,1,2,4,2,3,1,1,2,13,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45015020602,1
2020,45,450760,1,1,4,2,2,1,1,4,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,45015020804,1
2020,45,450761,1,1,4,2,2,4,2,6,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,45037970502,1
2020,45,450762,1,1,4,1,2,1,1,3,1,4,1,1,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2,2,2,2,0,0,0,45059920106,1
2020,45,450763,1,1,4,2,1,1,2,1,2,5,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,2,0,0,0,45045002001,1
2020,45,450764,1,1,4,2,2,1,2,5,3,4,1,1,2,1,2,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45083022411,1
2020,45,450765,1,1,4,2,2,1,2,3,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45051060405,1
2020,45,450766,1,1,4,1,1,3,2,1,2,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,45015020102,1
2020,45,450767,1,1,4,1,2,1,1,3,1,4,1,1,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45005970202,1
2020,45,450768,1,1,4,2,2,4,2,4,2,1,1,1,1,13,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45041002204,1
2020,45,450769,1,1,4,1,2,4,2,4,2,1,2,1,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45041002500,1
2020,45,450770,1,1,4,1,1,1,2,1,2,2,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,1,2,2,0,0,0,45029970301,1
2020,45,450771,1,1,4,1,2,4,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2,2,2,2,0,0,0,45085000100,1
2020,45,450772,1,1,4,1,2,4,1,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45045003104,1
2020,45,450773,3,1,4,1,2,1,2,4,2,3,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45075010102,1
2020,45,450774,1,1,4,2,1,4,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,45063020605,1
2020,45,450775,1,1,4,2,2,1,2,3,2,1,1,2,1,1,2,2,1,1,1,2,2,2,2,3,2,2,1,1,2,2,1,2,1,2,2,2,0,0,0,45045003704,1
2020,45,450776,1,1,4,1,2,4,2,6,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,0,0,0,45077010901,1
2020,45,450777,1,1,4,1,2,1,2,3,2,1,2,1,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45015020303,1
2020,45,450778,2,1,4,2,2,1,2,4,2,2,1,1,3,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45019004616,1
2020,45,450779,1,1,4,2,2,1,1,4,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45019002613,1
2020,45,450780,1,1,4,2,1,3,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,0,0,0,45079010311,1
2020,45,450781,1,1,4,1,2,1,2,3,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,45063020807,1
2020,45,450782,1,1,4,1,2,1,1,3,1,4,2,2,3,1,2,2,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2,2,2,2,0,0,0,45085000500,1
